Station_ID,Date_Time,Dry_Bulb,RH,Pressure
KU42,08-08-2017 14:35 MDT,25.8,49.44,86236.74
KU42,08-08-2017 14:55 MDT,26.5,46.53,86208.14
KU42,08-08-2017 15:15 MDT,26.5,45.34,86179.54
KU42,08-08-2017 15:35 MDT,26.4,46.5,86150.94
KU42,08-08-2017 15:55 MDT,27,44.89,86122.33
KU42,08-08-2017 16:15 MDT,27.5,44.16,86122.33
KU42,08-08-2017 16:35 MDT,27.6,44.19,86093.73
KU42,08-08-2017 16:55 MDT,27.7,43.94,86065.12
KU42,08-08-2017 17:15 MDT,27.5,43.88,86065.12
KU42,08-08-2017 17:35 MDT,27.4,44.14,86065.12
KU42,08-08-2017 17:55 MDT,27.1,44.63,86065.12
KU42,08-08-2017 18:15 MDT,27.4,44.14,86065.12
KU42,08-08-2017 18:35 MDT,27.4,43.85,86065.12
KU42,08-08-2017 18:55 MDT,27.6,43.62,86065.12
KU42,08-08-2017 19:15 MDT,27.5,43.31,86065.12
KU42,08-08-2017 19:35 MDT,27,43.46,86065.12
KU42,08-08-2017 19:55 MDT,26.9,44,86065.12
KU42,08-08-2017 20:15 MDT,26.6,44.49,86065.12
KU42,08-08-2017 20:35 MDT,26,44.9,86065.12
KU42,08-08-2017 20:55 MDT,25.5,46.55,86093.73
KU42,08-08-2017 21:15 MDT,24.8,49.49,86122.33
KU42,08-08-2017 21:35 MDT,23.6,54.93,86122.33
KU42,08-08-2017 21:55 MDT,23,55.13,86150.94
KU42,08-08-2017 22:15 MDT,22.9,55.46,86179.54
KU42,08-08-2017 22:35 MDT,22.6,55.75,86179.54
KU42,08-08-2017 22:55 MDT,22.3,56.4,86179.54
KU42,08-08-2017 23:15 MDT,22,57.44,86179.54
KU42,08-08-2017 23:35 MDT,21.6,58.86,86179.54
KU42,08-08-2017 23:55 MDT,22.1,56.72,86179.54
KU42,08-09-2017 00:15 MDT,21.7,59.66,86179.54
KU42,08-09-2017 00:35 MDT,20.5,62.97,86208.14
KU42,08-09-2017 00:55 MDT,20.5,68.51,86208.14
KU42,08-09-2017 01:15 MDT,20.7,65.52,86208.14
KU42,08-09-2017 01:55 MDT,19.5,69.65,86208.14
KU42,08-09-2017 02:15 MDT,19.6,67.88,86208.14
KU42,08-09-2017 02:35 MDT,20,66.22,86208.14
KU42,08-09-2017 02:55 MDT,19.5,69.2,86179.54
KU42,08-09-2017 03:15 MDT,18.1,74.05,86179.54
KU42,08-09-2017 03:35 MDT,18.8,70.42,86179.54
KU42,08-09-2017 03:55 MDT,18.1,71.21,86179.54
KU42,08-09-2017 04:15 MDT,17.2,75.86,86179.54
KU42,08-09-2017 04:35 MDT,18.5,71.29,86208.14
KU42,08-09-2017 04:55 MDT,18.7,69.94,86236.74
KU42,08-09-2017 05:15 MDT,19.1,68.22,86265.34
KU42,08-09-2017 05:35 MDT,19.1,69.57,86265.34
KU42,08-09-2017 05:55 MDT,18.7,74.16,86265.34
KU42,08-09-2017 06:15 MDT,19,73.73,86293.95
KU42,08-09-2017 06:35 MDT,18.1,77.5,86265.34
KU42,08-09-2017 06:55 MDT,18.6,77.08,86265.34
KU42,08-09-2017 07:15 MDT,19.2,72.82,86293.95
KU42,08-09-2017 07:35 MDT,18.9,78.12,86236.74
KU42,08-09-2017 07:55 MDT,18.8,78.61,86322.55
KU42,08-09-2017 08:15 MDT,19.2,74.73,86265.34
KU42,08-09-2017 08:35 MDT,20.2,67.57,86265.34
KU42,08-09-2017 08:55 MDT,20.3,68.91,86265.34
KU42,08-09-2017 09:15 MDT,21.3,65.65,86265.34
KU42,08-09-2017 09:35 MDT,22.5,62.61,86265.34
KU42,08-09-2017 09:55 MDT,24,56.47,86265.34
KU42,08-09-2017 10:15 MDT,24.7,53.81,86265.34
KU42,08-09-2017 10:35 MDT,25.2,53.93,86293.95
KU42,08-09-2017 10:55 MDT,25.5,51.64,86293.95
KU42,08-09-2017 11:15 MDT,25.7,50.7,86322.55
KU42,08-09-2017 11:35 MDT,26.1,50.48,86322.55
KU42,08-09-2017 11:55 MDT,26.1,49.84,86322.55
KU42,08-09-2017 12:15 MDT,26,48.23,86322.55
KU42,08-09-2017 12:35 MDT,25.9,47.89,86322.55
KU42,08-09-2017 12:55 MDT,25.9,47.58,86322.55
KU42,08-09-2017 13:15 MDT,26.1,45.82,86293.95
KU42,08-09-2017 13:35 MDT,26.9,47.55,86293.95
KU42,08-09-2017 13:55 MDT,26.8,48.45,86265.34
KU42,08-09-2017 14:15 MDT,27.1,46.69,86265.34
KU42,08-09-2017 14:35 MDT,27.6,44.19,86236.74
KU42,08-09-2017 14:55 MDT,28.4,43.29,86208.14
KU42,08-09-2017 15:15 MDT,28.1,40.49,86179.54
KU42,08-09-2017 15:35 MDT,28.9,40.72,86150.94
KU42,08-09-2017 15:55 MDT,29.1,39.99,86122.33
KU42,08-09-2017 16:15 MDT,29.2,40.02,86122.33
KU42,08-09-2017 16:35 MDT,28.7,40.66,86093.73
KU42,08-09-2017 16:55 MDT,28.7,40.66,86065.12
KU42,08-09-2017 17:15 MDT,29,40.22,86065.12
KU42,08-09-2017 17:35 MDT,28.5,40.08,86065.12
KU42,08-09-2017 17:55 MDT,28.2,39.99,86065.12
KU42,08-09-2017 18:15 MDT,28,40.2,86065.12
KU42,08-09-2017 18:35 MDT,26.5,41.1,86179.54
KU42,08-09-2017 18:55 MDT,20.6,66.78,86265.34
KU42,08-09-2017 19:15 MDT,19,75.18,86208.14
KU42,08-09-2017 19:35 MDT,20.2,68.45,86179.54
KU42,08-09-2017 19:55 MDT,20.1,69.32,86179.54
KU42,08-09-2017 20:15 MDT,19.8,73.87,86150.94
KU42,08-09-2017 20:35 MDT,20.1,71.59,86150.94
KU42,08-09-2017 20:55 MDT,20.6,68.09,86208.14
KU42,08-09-2017 21:15 MDT,20.2,67.57,86322.55
KU42,08-09-2017 21:35 MDT,19.5,71.94,86265.34
KU42,08-09-2017 21:55 MDT,20.9,63.47,86265.34
KU42,08-09-2017 22:15 MDT,20.7,65.94,86351.15
KU42,08-09-2017 22:35 MDT,19.7,74.33,86293.95
KU42,08-09-2017 22:55 MDT,18.9,76.14,86379.76
KU42,08-09-2017 23:15 MDT,20.8,73.58,86351.15
KU42,08-09-2017 23:35 MDT,20.6,74.49,86351.15
KU42,08-09-2017 23:55 MDT,19.7,71.98,86379.76
KU42,08-10-2017 00:15 MDT,19,73.26,86293.95
KU42,08-10-2017 00:35 MDT,18.3,80.59,86265.34
KU42,08-10-2017 00:55 MDT,18.5,77.06,86322.55
KU42,08-10-2017 01:15 MDT,18.9,73.72,86179.54
KU42,08-10-2017 01:35 MDT,18.8,77.11,86236.74
KU42,08-10-2017 01:55 MDT,18.3,81.11,86179.54
KU42,08-10-2017 02:15 MDT,17,90.89,86208.14
KU42,08-10-2017 02:35 MDT,17.3,89.76,86208.14
KU42,08-10-2017 02:55 MDT,16.6,93.23,86236.74
KU42,08-10-2017 03:15 MDT,17.8,85.32,86293.95
KU42,08-10-2017 03:35 MDT,17.4,88.63,86322.55
KU42,08-10-2017 03:55 MDT,16.9,90.31,86322.55
KU42,08-10-2017 04:15 MDT,17.7,83.68,86293.95
KU42,08-10-2017 04:35 MDT,17.3,86.93,86293.95
KU42,08-10-2017 04:55 MDT,17.4,85.83,86293.95
KU42,08-10-2017 05:15 MDT,17.8,83.69,86322.55
KU42,08-10-2017 05:35 MDT,17.9,80.01,86322.55
KU42,08-10-2017 05:55 MDT,17,85.79,86322.55
KU42,08-10-2017 06:15 MDT,16.3,89.11,86322.55
KU42,08-10-2017 06:35 MDT,15.8,89.64,86322.55
KU42,08-10-2017 06:55 MDT,15.6,90.8,86322.55
KU42,08-10-2017 07:15 MDT,15.6,93.18,86351.15
KU42,08-10-2017 07:35 MDT,16.6,85.74,86379.76
KU42,08-10-2017 07:55 MDT,17.5,82.59,86408.36
KU42,08-10-2017 08:15 MDT,18.3,81.63,86379.76
KU42,08-10-2017 08:35 MDT,19.3,79.7,86379.76
KU42,08-10-2017 08:55 MDT,20.3,73.02,86408.36
KU42,08-10-2017 09:15 MDT,21,70.85,86408.36
KU42,08-10-2017 09:35 MDT,21.3,67.79,86379.76
KU42,08-10-2017 09:55 MDT,21.8,65.75,86379.76
KU42,08-10-2017 10:15 MDT,22.7,62.26,86408.36
KU42,08-10-2017 15:35 MDT,29.4,40.86,86265.34
KU42,08-10-2017 15:55 MDT,29.4,40.86,86236.74
KU42,08-10-2017 16:15 MDT,30.3,39.56,86236.74
KU42,08-10-2017 16:35 MDT,29.9,39.45,86179.54
KU42,08-10-2017 16:55 MDT,29.7,39.9,86179.54
KU42,08-10-2017 17:15 MDT,29.8,40.19,86179.54
KU42,08-10-2017 17:35 MDT,29.5,40.62,86179.54
KU42,08-10-2017 17:55 MDT,29.7,39.64,86150.94
KU42,08-10-2017 18:15 MDT,29.7,39.64,86150.94
KU42,08-10-2017 18:35 MDT,29.9,38.94,86150.94
KU42,08-10-2017 18:55 MDT,29.5,39.08,86150.94
KU42,08-10-2017 19:15 MDT,29.1,39.47,86150.94
KU42,08-10-2017 19:35 MDT,28.7,40.66,86150.94
KU42,08-10-2017 19:55 MDT,28,41.8,86150.94
KU42,08-10-2017 20:15 MDT,27.1,43.48,86150.94
KU42,08-10-2017 20:35 MDT,26.8,43.4,86150.94
KU42,08-10-2017 20:55 MDT,26,45.49,86150.94
KU42,08-10-2017 21:15 MDT,24.7,48.5,86150.94
KU42,08-10-2017 21:35 MDT,25,47.96,86179.54
KU42,08-10-2017 21:55 MDT,23.5,50.77,86179.54
KU42,08-10-2017 22:15 MDT,23.5,50.77,86208.14
KU42,08-10-2017 22:35 MDT,23.6,51.47,86208.14
KU42,08-10-2017 22:55 MDT,22.7,53.63,86208.14
KU42,08-10-2017 23:15 MDT,23.2,51.36,86236.74
KU42,08-10-2017 23:35 MDT,24.2,49.65,86236.74
KU42,08-10-2017 23:55 MDT,24.4,50.03,86265.34
KU42,08-11-2017 00:15 MDT,23.4,53.12,86293.95
KU42,08-11-2017 00:35 MDT,23.5,52.46,86236.74
KU42,08-11-2017 00:55 MDT,23.2,55.18,86179.54
KU42,08-11-2017 01:15 MDT,22.4,57.54,86150.94
KU42,08-11-2017 01:35 MDT,22.7,57.99,86150.94
KU42,08-11-2017 01:55 MDT,23,53.36,86179.54
KU42,08-11-2017 02:15 MDT,22.7,54.69,86179.54
KU42,08-11-2017 02:35 MDT,23.8,49.86,86208.14
KU42,08-11-2017 02:55 MDT,22.7,59.13,86208.14
KU42,08-11-2017 03:15 MDT,22.1,63.33,86208.14
KU42,08-11-2017 03:35 MDT,21.8,63.67,86265.34
KU42,08-11-2017 03:55 MDT,21.4,63.58,86208.14
KU42,08-11-2017 04:15 MDT,21.4,58.81,86208.14
KU42,08-11-2017 04:35 MDT,21.1,57.59,86208.14
KU42,08-11-2017 04:55 MDT,21.1,57.59,86179.54
KU42,08-11-2017 05:15 MDT,21.5,55.47,86179.54
KU42,08-11-2017 05:35 MDT,21.5,52.97,86179.54
KU42,08-11-2017 05:55 MDT,21,54.25,86208.14
KU42,08-11-2017 06:15 MDT,18.9,61.78,86208.14
KU42,08-11-2017 06:35 MDT,18.5,63.76,86236.74
KU42,08-11-2017 06:55 MDT,19.2,59.44,86208.14
KU42,08-11-2017 07:15 MDT,19.9,56.91,86208.14
KU42,08-11-2017 07:35 MDT,20.9,56.05,86236.74
KU42,08-11-2017 07:55 MDT,22.3,54.59,86236.74
KU42,08-11-2017 08:15 MDT,22.9,53.69,86265.34
KU42,08-11-2017 08:35 MDT,21.9,58.55,86293.95
KU42,08-11-2017 08:55 MDT,22.4,56.43,86236.74
KU42,08-11-2017 09:15 MDT,23.3,54.85,86236.74
KU42,08-11-2017 09:35 MDT,24.9,49.19,86208.14
KU42,08-11-2017 09:55 MDT,26.2,44.09,86208.14
KU42,08-11-2017 10:15 MDT,27.6,39.82,86208.14
KU42,08-11-2017 10:35 MDT,28.4,37.03,86208.14
KU42,08-11-2017 10:55 MDT,28.6,37.09,86208.14
KU42,08-11-2017 11:15 MDT,29.1,37.47,86236.74
KU42,08-11-2017 11:35 MDT,29.3,36.56,86208.14
KU42,08-11-2017 11:55 MDT,29.4,36.12,86179.54
KU42,08-11-2017 12:15 MDT,30,34.89,86179.54
KU42,08-11-2017 12:35 MDT,30.8,34.67,86150.94
KU42,08-11-2017 12:55 MDT,31.1,33.64,86150.94
KU42,08-11-2017 13:15 MDT,31.4,32.86,86122.33
KU42,08-11-2017 13:35 MDT,31.5,32.67,86093.73
KU42,08-11-2017 13:55 MDT,31.8,32.54,86065.12
KU42,08-11-2017 14:15 MDT,31.6,32.7,86065.12
KU42,08-11-2017 14:35 MDT,30.6,34.16,86065.12
KU42,08-11-2017 14:55 MDT,30.1,37.03,86065.12
KU42,08-11-2017 15:15 MDT,30.6,38.64,86036.52
KU42,08-11-2017 15:35 MDT,31.6,33.34,86007.92
KU42,08-11-2017 15:55 MDT,31.4,33.07,85979.32
KU42,08-11-2017 16:15 MDT,32.2,30.39,85950.72
KU42,08-11-2017 16:35 MDT,32.6,29.14,85950.72
KU42,08-11-2017 16:55 MDT,32.5,28.92,85922.12
KU42,08-11-2017 17:15 MDT,32.7,29.16,85922.12
KU42,08-11-2017 17:35 MDT,31.9,31.11,85893.51
KU42,08-11-2017 17:55 MDT,32.1,29.77,85893.51
KU42,08-11-2017 18:15 MDT,32.2,30.19,85836.3
KU42,08-11-2017 18:35 MDT,31.9,30.31,85836.3
KU42,08-11-2017 18:55 MDT,31.8,30.48,85807.7
KU42,08-11-2017 19:15 MDT,31.5,30.6,85807.7
KU42,08-11-2017 19:35 MDT,31.4,30.37,85807.7
KU42,08-11-2017 19:55 MDT,30.6,31.37,85807.7
KU42,08-11-2017 20:15 MDT,30.6,30.95,85807.7
KU42,08-11-2017 20:35 MDT,30.1,31.85,85807.7
KU42,08-11-2017 20:55 MDT,27.4,38.99,85807.7
KU42,08-11-2017 21:15 MDT,26.5,38.73,85807.7
KU42,08-11-2017 21:35 MDT,26.5,38.73,85836.3
KU42,08-11-2017 21:55 MDT,26,39.63,85922.12
KU42,08-11-2017 22:15 MDT,26.3,41.59,85922.12
KU42,08-11-2017 22:35 MDT,26,45.2,85922.12
KU42,08-11-2017 22:55 MDT,25.1,45.54,85950.72
KU42,08-11-2017 23:15 MDT,24.8,47.9,85922.12
KU42,08-11-2017 23:35 MDT,24,48.95,85950.72
KU42,08-11-2017 23:55 MDT,24.3,47.76,85950.72
KU42,08-12-2017 00:15 MDT,24.3,46.52,85950.72
KU42,08-12-2017 00:35 MDT,22.8,49.59,85979.32
KU42,08-12-2017 00:55 MDT,22.8,49.59,85979.32
KU42,08-12-2017 01:15 MDT,23.8,46.69,85979.32
KU42,08-12-2017 01:35 MDT,24,47.06,85979.32
KU42,08-12-2017 01:55 MDT,23.9,48.92,85979.32
KU42,08-12-2017 02:15 MDT,23,51.64,85979.32
KU42,08-12-2017 02:35 MDT,22.2,56.01,86007.92
KU42,08-12-2017 02:55 MDT,21.7,57.37,86007.92
KU42,08-12-2017 03:15 MDT,22.2,58.62,86036.52
KU42,08-12-2017 03:35 MDT,22.1,60.14,86036.52
KU42,08-12-2017 03:55 MDT,22,60.12,86036.52
KU42,08-12-2017 04:15 MDT,21.5,60.39,86036.52
KU42,08-12-2017 04:35 MDT,21.6,61.6,86007.92
KU42,08-12-2017 04:55 MDT,20.9,64.3,86007.92
KU42,08-12-2017 05:15 MDT,20.8,67.25,86007.92
KU42,08-12-2017 05:35 MDT,20.2,68,85979.32
KU42,08-12-2017 05:55 MDT,20.6,63.82,85979.32
KU42,08-12-2017 06:15 MDT,20,61.63,86036.52
KU42,08-12-2017 06:35 MDT,20,62.03,86007.92
KU42,08-12-2017 06:55 MDT,20.8,61.01,86007.92
KU42,08-12-2017 07:15 MDT,21.3,62.74,85979.32
KU42,08-12-2017 07:35 MDT,21.1,63.51,86007.92
KU42,08-12-2017 07:55 MDT,21.2,61.51,86036.52
KU42,08-12-2017 08:15 MDT,22.1,58.22,86007.92
KU42,08-12-2017 08:35 MDT,23.1,55.16,86036.52
KU42,08-12-2017 08:55 MDT,23.8,53.92,86036.52
KU42,08-12-2017 09:15 MDT,24.5,50.71,86036.52
KU42,08-12-2017 09:35 MDT,25.8,47.86,86036.52
KU42,08-12-2017 09:55 MDT,25.7,47.84,86036.52
KU42,08-12-2017 10:15 MDT,27,46.97,86036.52
KU42,08-12-2017 10:35 MDT,26.9,46.64,86036.52
KU42,08-12-2017 10:55 MDT,27.2,44.37,86036.52
KU42,08-12-2017 11:15 MDT,28.2,42.95,86036.52
KU42,08-12-2017 11:35 MDT,28.7,40.66,86036.52
KU42,08-12-2017 11:55 MDT,29.3,40.05,86007.92
KU42,08-12-2017 12:15 MDT,30.4,38.09,86007.92
KU42,08-12-2017 12:35 MDT,30.3,38.55,86007.92
KU42,08-12-2017 12:55 MDT,31.3,36.65,85979.32
KU42,08-12-2017 13:35 MDT,30.6,37.17,85950.72
KU42,08-12-2017 13:55 MDT,30.4,37.11,85922.12
KU42,08-12-2017 14:15 MDT,31.8,35.63,85893.51
KU42,08-12-2017 14:35 MDT,30.3,37.09,85864.91
KU42,08-12-2017 14:55 MDT,30.2,37.3,85864.91
KU42,08-12-2017 15:15 MDT,30.9,37.02,85836.3
KU42,08-12-2017 15:35 MDT,31.8,35.63,85836.3
KU42,08-12-2017 15:55 MDT,31.9,34.98,85807.7
KU42,08-12-2017 16:15 MDT,31.5,35.78,85779.1
KU42,08-12-2017 16:35 MDT,31.3,35.95,85779.1
KU42,08-12-2017 16:55 MDT,31.5,34.86,85750.5
KU42,08-12-2017 17:15 MDT,32,34.33,85721.9
KU42,08-12-2017 17:35 MDT,32.1,34.14,85721.9
KU42,08-12-2017 17:55 MDT,31.9,34.31,85721.9
KU42,08-12-2017 18:15 MDT,31.2,35.23,85693.29
KU42,08-12-2017 18:35 MDT,31.1,35.9,85693.29
KU42,08-12-2017 18:55 MDT,31,35.18,85693.29
KU42,08-12-2017 19:15 MDT,31.4,31.8,85693.29
KU42,08-12-2017 19:35 MDT,30.8,32.26,85693.29
KU42,08-12-2017 19:55 MDT,30.8,33.33,85693.29
KU42,08-12-2017 20:15 MDT,28.3,41.88,85779.1
KU42,08-12-2017 20:35 MDT,26.1,44.64,85779.1
KU42,08-12-2017 20:55 MDT,25.6,46.88,85807.7
KU42,08-12-2017 21:15 MDT,24.7,52.77,85807.7
KU42,08-12-2017 21:35 MDT,24.4,54.43,85836.3
KU42,08-12-2017 21:55 MDT,24.1,55.41,85836.3
KU42,08-12-2017 22:15 MDT,24.5,50.38,85864.91
KU42,08-12-2017 22:35 MDT,24.7,47.56,85864.91
KU42,08-12-2017 22:55 MDT,24,50.25,85864.91
KU42,08-12-2017 23:15 MDT,24,49.59,85864.91
KU42,08-12-2017 23:35 MDT,24.1,48.98,85864.91
KU42,08-12-2017 23:55 MDT,23.8,52.2,85893.51
KU42,08-13-2017 00:15 MDT,24,50.91,85922.12
KU42,08-13-2017 00:35 MDT,23.5,52.12,85922.12
KU42,08-13-2017 00:55 MDT,23.2,52.04,85893.51
KU42,08-13-2017 01:15 MDT,23.2,52.38,85922.12
KU42,08-13-2017 01:35 MDT,23.6,50.8,86036.52
KU42,08-13-2017 01:55 MDT,22.1,64.56,86065.12
KU42,08-13-2017 02:15 MDT,20.2,76.35,86007.92
KU42,08-13-2017 02:35 MDT,20.2,76.84,85979.32
KU42,08-13-2017 02:55 MDT,19.7,77.25,85864.91
KU42,08-13-2017 03:15 MDT,20.6,71.22,85922.12
KU42,08-13-2017 03:35 MDT,20.1,75.84,85922.12
KU42,08-13-2017 03:55 MDT,20.5,69.85,85893.51
KU42,08-13-2017 04:15 MDT,20.5,68.95,85864.91
KU42,08-13-2017 04:35 MDT,20.4,68.49,85836.3
KU42,08-13-2017 04:55 MDT,21.7,57.74,85864.91
KU42,08-13-2017 05:15 MDT,20.2,67.13,85864.91
KU42,08-13-2017 05:35 MDT,20.9,62.24,85864.91
KU42,08-13-2017 05:55 MDT,20.3,70.26,85864.91
KU42,08-13-2017 06:15 MDT,20.5,66.76,85893.51
KU42,08-13-2017 06:35 MDT,20.7,63.84,85922.12
KU42,08-13-2017 06:55 MDT,21,64.32,85893.51
KU42,08-13-2017 07:15 MDT,20.7,65.09,85893.51
KU42,08-13-2017 07:35 MDT,20.7,65.52,85922.12
KU42,08-13-2017 07:55 MDT,20.9,60.64,85922.12
KU42,08-13-2017 08:15 MDT,21.9,59.7,85893.51
KU42,08-13-2017 08:35 MDT,23.1,55.51,85922.12
KU42,08-13-2017 08:55 MDT,23.1,59.61,85922.12
KU42,08-13-2017 09:15 MDT,23.5,57.44,85922.12
KU42,08-13-2017 09:35 MDT,24.2,54.73,85922.12
KU42,08-13-2017 09:55 MDT,24.9,54.55,85922.12
KU42,08-13-2017 10:15 MDT,25.5,50.65,85922.12
KU42,08-13-2017 10:35 MDT,26.9,45.74,85922.12
KU42,08-13-2017 10:55 MDT,27.3,45.26,85893.51
KU42,08-13-2017 11:15 MDT,27.8,44.25,85922.12
KU42,08-13-2017 11:35 MDT,28.5,41.94,85922.12
KU42,08-13-2017 11:55 MDT,29,42.35,85893.51
KU42,08-13-2017 12:15 MDT,29.2,42.41,85864.91
KU42,08-13-2017 12:35 MDT,29.8,42.03,85864.91
KU42,08-13-2017 12:55 MDT,29.7,42.28,85836.3
KU42,08-13-2017 13:15 MDT,30.4,41.4,85807.7
KU42,08-13-2017 13:35 MDT,30.2,41.35,85807.7
KU42,08-13-2017 13:55 MDT,29.9,41.26,85779.1
KU42,08-13-2017 14:15 MDT,30.5,40.64,85721.9
KU42,08-13-2017 14:35 MDT,29.1,41.57,85779.1
KU42,08-13-2017 14:55 MDT,20.8,69.9,85750.5
KU42,08-13-2017 15:15 MDT,20.8,70.81,85750.5
KU42,08-13-2017 15:35 MDT,24.2,62.2,85750.5
KU42,08-13-2017 15:55 MDT,25.9,53.77,85750.5
KU42,08-13-2017 16:15 MDT,25.5,57.2,85693.29
KU42,08-13-2017 16:35 MDT,26,54.14,85693.29
KU42,08-13-2017 16:55 MDT,26.9,50.7,85636.09
KU42,08-13-2017 17:15 MDT,27.9,47.82,85607.48
KU42,08-13-2017 17:35 MDT,28.5,45.89,85578.88
KU42,08-13-2017 17:55 MDT,29.1,44.9,85578.88
KU42,08-13-2017 18:15 MDT,29.5,43.59,85550.28
KU42,08-13-2017 18:35 MDT,29.1,41.04,85521.68
KU42,08-13-2017 18:55 MDT,28.5,45.6,85521.68
KU42,08-13-2017 19:15 MDT,28.5,43.31,85521.68
KU42,08-13-2017 19:35 MDT,27.8,55.29,85493.08
KU42,08-13-2017 19:55 MDT,27.9,47.52,85493.08
KU42,08-13-2017 20:15 MDT,26.2,54.89,85493.08
KU42,08-13-2017 20:35 MDT,25.6,55.44,85493.08
KU42,08-13-2017 20:55 MDT,25.3,53.96,85464.47
KU42,08-13-2017 21:15 MDT,25.1,51.87,85493.08
KU42,08-13-2017 21:35 MDT,24.2,54.73,85493.08
KU42,08-13-2017 21:55 MDT,24.5,51.71,85493.08
KU42,08-13-2017 22:15 MDT,21.8,61.25,85493.08
KU42,08-13-2017 22:35 MDT,22.9,56.19,85493.08
KU42,08-13-2017 22:55 MDT,20.6,68.09,85493.08
KU42,08-13-2017 23:15 MDT,21.3,62.34,85493.08
KU42,08-13-2017 23:35 MDT,22.2,53.5,85464.47
KU42,08-13-2017 23:55 MDT,21.7,56.25,85464.47
KU42,08-14-2017 00:15 MDT,21.7,57.74,85464.47
KU42,08-14-2017 00:35 MDT,24.5,50.38,85435.87
KU42,08-14-2017 00:55 MDT,25.1,47.67,85464.47
KU42,08-14-2017 01:15 MDT,24.5,49.08,85435.87
KU42,08-14-2017 01:35 MDT,24.6,48.79,85435.87
KU42,08-14-2017 01:55 MDT,24.1,50.27,85435.87
KU42,08-14-2017 02:15 MDT,24.2,49.65,85407.27
KU42,08-14-2017 02:35 MDT,24.1,49.95,85435.87
KU42,08-14-2017 02:55 MDT,23.6,51.8,85464.47
KU42,08-14-2017 03:15 MDT,23.5,52.46,85464.47
KU42,08-14-2017 03:35 MDT,22.8,53.31,85464.47
KU42,08-14-2017 03:55 MDT,22.9,54.04,85464.47
KU42,08-14-2017 04:15 MDT,22.8,55.44,85464.47
KU42,08-14-2017 04:35 MDT,22.8,55.08,85464.47
KU42,08-14-2017 04:55 MDT,22.5,55.72,85464.47
KU42,08-14-2017 05:15 MDT,22.2,57.49,85493.08
KU42,08-14-2017 05:35 MDT,20.5,64.21,85521.68
KU42,08-14-2017 05:55 MDT,20.5,60.15,85550.28
KU42,08-14-2017 06:15 MDT,20,60.43,85578.88
KU42,08-14-2017 06:35 MDT,19.7,61.56,85578.88
KU42,08-14-2017 06:55 MDT,20.3,59.71,85607.48
KU42,08-14-2017 07:15 MDT,19.5,60.7,85636.09
KU42,08-14-2017 07:35 MDT,18.8,59.74,85664.69
KU42,08-14-2017 07:55 MDT,18.6,63.36,85664.69
KU42,08-14-2017 08:15 MDT,19.5,59.51,85664.69
KU42,08-14-2017 08:35 MDT,20,58.85,85693.29
KU42,08-14-2017 08:55 MDT,20.7,56.37,85693.29
KU42,08-14-2017 09:15 MDT,21.2,54.66,85693.29
KU42,08-14-2017 09:35 MDT,21.3,52.22,85693.29
KU42,08-14-2017 09:55 MDT,21.8,52.35,85693.29
KU42,08-14-2017 10:15 MDT,22.4,51.82,85693.29
KU42,08-14-2017 10:35 MDT,22.5,52.19,85693.29
KU42,08-14-2017 10:55 MDT,23.3,52.06,85664.69
KU42,08-14-2017 11:15 MDT,23.9,51.21,85636.09
KU42,08-14-2017 11:35 MDT,24.5,50.71,85636.09
KU42,08-14-2017 11:55 MDT,24.8,50.79,85607.48
KU42,08-14-2017 12:15 MDT,25.1,51.2,85607.48
KU42,08-14-2017 12:35 MDT,24.7,51.09,85607.48
KU42,08-14-2017 12:55 MDT,25,50.52,85578.88
KU42,08-14-2017 13:15 MDT,25.8,48.8,85550.28
KU42,08-14-2017 13:35 MDT,26.4,48.03,85521.68
KU42,08-14-2017 13:55 MDT,26.5,47.75,85521.68
KU42,08-14-2017 14:15 MDT,27.1,46.69,85521.68
KU42,08-14-2017 14:35 MDT,26.6,46.86,85493.08
KU42,08-14-2017 14:55 MDT,24.6,55.9,85493.08
KU42,08-14-2017 15:15 MDT,24.4,55.85,85464.47
KU42,08-14-2017 15:35 MDT,23,62.73,85464.47
KU42,08-14-2017 15:55 MDT,21.5,71.85,85464.47
KU42,08-14-2017 16:15 MDT,21.9,72.84,85464.47
KU42,08-14-2017 16:35 MDT,23.2,57.37,85435.87
KU42,08-14-2017 16:55 MDT,23.7,53.2,85464.47
KU42,08-14-2017 17:15 MDT,24,52.59,85435.87
KU42,08-14-2017 17:35 MDT,24.1,54.7,85435.87
KU42,08-14-2017 17:55 MDT,24,56.1,85435.87
KU42,08-14-2017 18:15 MDT,23.5,54.9,85407.27
KU42,08-14-2017 18:35 MDT,23.8,52.2,85407.27
KU42,08-14-2017 18:55 MDT,22.9,56.92,85435.87
KU42,08-14-2017 19:15 MDT,22,59.34,85493.08
KU42,08-14-2017 19:35 MDT,21.2,63.13,85493.08
KU42,08-14-2017 19:55 MDT,20.7,63.42,85550.28
KU42,08-14-2017 20:15 MDT,20.3,65.01,85578.88
KU42,08-14-2017 20:35 MDT,19.9,64.49,85578.88
KU42,08-14-2017 20:55 MDT,19.8,64.9,85607.48
KU42,08-14-2017 21:15 MDT,19.7,65.3,85636.09
KU42,08-14-2017 21:35 MDT,19.5,64.83,85664.69
KU42,08-14-2017 21:55 MDT,19.1,65.17,85693.29
KU42,08-14-2017 22:15 MDT,19,65.57,85721.9
